spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00352	high	ɑ	716.03	1539.54	262
00352	high	o	520.59	1472.24	44
00352	high	i	397.65	2752.63	20
00352	high	u	466.28	995.28	55
00356	high	o	664.62	1511.74	4
00356	high	ɘ	512.50	2277.77	14
00356	high	u	490.76	1035.03	5
00356	high	ɑ	715.12	1412.76	11
00356	high	i	325.04	2445.89	4
00356	high	a	604.38	2032.39	6
00356	high	ɤ	686.06	1526.55	8
00356	high	ɵ	525.76	1934.83	3
00357	high	a	694.31	1866.01	7
00357	high	ɘ	471.24	1962.26	13
00357	high	y	400.44	1209.08	3
00357	high	ɵ	446.00	1713.98	4
00357	high	ɤ	520.85	1404.47	8
00357	high	ɑ	801.01	1511.91	9
00357	high	u	443.05	856.76	2
00357	high	o	411.14	1319.97	2
00357	high	i	328.01	1975.96	1
00359	high	ɑ	802.16	1569.35	25
00359	high	ɤ	608.46	1573.51	11
00359	high	ɵ	467.62	2026.58	3
00359	high	a	753.31	1901.79	16
00359	high	ɘ	579.62	1988.73	9
00359	high	y	495.80	1347.34	1
00359	high	u	510.01	1254.84	4
00359	high	o	614.05	1423.95	3
00359	high	i	543.25	2764.32	2
00360	high	ɑ	755.58	1332.64	6
00360	high	ɘ	542.09	2225.37	10
00360	high	a	686.85	2029.15	12
00360	high	u	527.03	988.36	2
00360	high	ɤ	615.48	1290.72	5
00360	high	o	547.02	1110.01	2
00360	high	ɵ	412.97	1908.16	3
00360	high	i	323.51	2824.72	2
00360	high	y	445.74	899.09	1
00361	high	ɘ	512.94	1862.07	31
00361	high	a	705.68	1621.30	19
00361	high	u	448.02	982.90	5
00361	high	ɤ	532.13	1351.83	13
00361	high	ɑ	789.54	1338.10	25
00361	high	o	467.86	1290.78	5
00361	high	y	389.67	861.57	5
00361	high	ɵ	435.12	1959.53	2
00361	high	i	414.65	3027.62	1
00362	high	ɑ	710.17	1582.44	8
00362	high	ɤ	511.84	1741.43	7
00362	high	o	532.14	1415.30	3
00362	high	u	447.88	1340.14	1
00362	high	ɘ	418.57	2583.08	10
00362	high	a	635.48	2300.80	5
00362	high	y	356.66	690.88	1
00366	high	ɘ	505.18	2141.12	1716
00366	high	ɑ	755.03	1474.91	2017
00366	high	ɵ	490.49	1932.13	342
00366	high	ɤ	582.50	1484.50	1149
00366	high	u	472.40	946.75	606
00366	high	a	669.18	1960.62	1219
00366	high	i	419.75	2595.48	173
00366	high	y	458.04	1079.85	233
00366	high	o	570.21	1326.37	308
00368	high	ɵ	519.14	1852.93	146
00368	high	u	503.81	1016.44	294
00368	high	ɤ	615.80	1446.91	655
00368	high	ɑ	763.02	1431.17	1075
00368	high	ɘ	523.44	2052.28	864
00368	high	a	697.61	1910.19	659
00368	high	i	477.40	2599.37	89
00368	high	y	466.69	1146.42	121
00368	high	o	592.22	1374.50	161
00369	high	ɤ	530.33	1432.53	1637
00369	high	ɑ	740.08	1451.87	2740
00369	high	o	514.97	1257.39	439
00369	high	ɘ	454.48	2023.90	2222
00369	high	a	597.73	1894.18	1732
00369	high	y	412.40	1064.78	340
00369	high	ɵ	429.86	1725.12	421
00369	high	i	398.87	2577.54	201
00369	high	u	454.10	994.64	787
00371	high	ɤ	448.84	1563.63	52
00371	high	ɘ	422.29	2169.20	82
00371	high	ɑ	709.24	1427.24	88
00371	high	ɵ	400.93	1798.39	20
00371	high	a	588.05	1897.05	54
00371	high	u	399.50	862.19	24
00371	high	y	389.64	1090.63	9
00371	high	o	454.72	1300.24	19
00371	high	i	339.73	2647.72	14
00374	high	o	620.26	1237.72	24
00374	high	u	492.60	1029.14	39
00374	high	ɑ	731.57	1382.68	173
00374	high	ɤ	622.18	1414.94	62
00374	high	ɘ	561.14	2133.36	98
00374	high	i	487.43	2649.41	13
00374	high	a	681.62	2043.45	86
00374	high	y	488.90	1073.06	11
00374	high	ɵ	499.84	1901.93	22
00377	high	ɵ	532.76	1825.74	23
00377	high	a	726.76	1858.28	103
00377	high	ɘ	564.00	1981.08	144
00377	high	ɑ	787.89	1549.71	151
00377	high	ɤ	640.12	1532.66	63
00377	high	o	672.99	1493.86	22
00377	high	i	453.05	2357.31	17
00377	high	u	539.70	1071.70	33
00377	high	y	485.28	1104.12	13
00378	high	ɘ	480.04	1965.28	1720
00378	high	u	474.77	1015.98	526
00378	high	ɑ	725.14	1451.67	1989
00378	high	ɤ	592.92	1445.56	1123
00378	high	y	429.47	1095.78	211
00378	high	a	665.83	1797.01	1154
00378	high	ɵ	466.39	1875.45	291
00378	high	o	554.74	1363.33	323
00378	high	i	438.69	2379.26	134
00379	high	a	567.71	1972.27	18
00379	high	y	444.91	1184.37	4
00379	high	ɘ	465.87	2064.23	22
00379	high	ɑ	715.30	1412.01	8
00379	high	ɤ	508.80	1201.07	2
00379	high	o	505.33	1139.53	2
00379	high	ɵ	419.15	2051.99	5
00379	high	i	307.60	2139.66	2
00379	high	u	518.26	953.48	1
00381	high	ɑ	749.49	1380.20	4759
00381	high	u	477.99	1010.66	1291
00381	high	y	436.89	1112.86	539
00381	high	ɘ	485.51	2075.70	4034
00381	high	a	667.85	1906.81	3142
00381	high	ɤ	577.36	1474.56	2726
00381	high	o	548.09	1322.18	747
00381	high	ɵ	453.45	1824.06	639
00381	high	i	410.62	2472.17	396
00382	high	ɘ	490.68	1803.95	2078
00382	high	a	611.62	1622.16	1383
00382	high	ɑ	674.11	1300.24	2450
00382	high	ɤ	548.48	1315.55	1407
00382	high	u	477.48	994.32	656
00382	high	ɵ	472.73	1689.16	321
00382	high	o	565.21	1202.44	381
00382	high	y	440.11	1136.66	237
00382	high	i	444.91	2148.06	208
00383	high	ɘ	499.19	2152.52	982
00383	high	a	637.99	2042.59	690
00383	high	u	468.79	1064.38	326
00383	high	ɤ	562.86	1451.85	727
00383	high	ɑ	732.23	1420.86	1231
00383	high	y	434.26	1249.93	131
00383	high	ɵ	463.63	2002.45	216
00383	high	i	452.05	2547.26	88
00383	high	o	552.69	1345.76	156
00384	high	a	703.06	1746.82	3
00384	high	o	626.97	1349.59	2
00384	high	ɘ	567.75	2120.75	4
00384	high	ɵ	524.48	1881.61	3
00384	high	i	483.02	2552.90	2
00384	high	ɤ	644.58	1228.62	7
00384	high	ɑ	699.56	1334.01	5
00384	high	u	640.81	968.13	2
00386	high	ɑ	748.76	1287.93	242
00386	high	ɵ	463.42	1776.99	47
00386	high	ɤ	569.72	1429.97	148
00386	high	a	676.37	1939.44	171
00386	high	i	424.68	2543.08	16
00386	high	ɘ	503.51	2117.34	228
00386	high	y	453.08	1046.89	39
00386	high	o	547.89	1175.94	41
00386	high	u	472.12	937.53	71
00387	high	ɘ	498.57	2116.49	273
00387	high	o	557.17	1233.14	40
00387	high	ɑ	734.35	1396.08	358
00387	high	u	463.54	950.62	117
00387	high	ɤ	592.25	1451.20	212
00387	high	ɵ	466.20	2012.58	51
00387	high	a	647.73	1937.51	205
00387	high	i	435.00	2722.68	25
00387	high	y	438.83	1041.29	50
00388	high	ɘ	450.62	1885.64	19
00388	high	ɑ	589.26	1392.72	14
00388	high	ɤ	536.95	1240.14	9
00388	high	u	427.23	1145.92	3
00388	high	a	605.20	1736.58	6
00388	high	i	347.74	2291.30	2
00388	high	o	416.06	1058.84	1
00389	high	ɵ	421.80	1739.12	4
00389	high	a	654.49	2160.05	14
00389	high	ɑ	694.45	1417.36	16
00389	high	ɤ	498.91	1736.15	15
00389	high	o	492.52	1268.60	9
00389	high	ɘ	442.48	2339.65	25
00389	high	y	389.86	1039.74	5
00389	high	u	451.36	1087.61	8
00389	high	i	437.89	2778.14	2
00392	high	a	734.88	1922.43	3
00392	high	ɘ	660.35	1931.03	1
00392	high	u	540.58	1324.23	1
00392	high	ɑ	787.93	1455.40	2
00392	high	ɤ	475.62	1456.39	1
00392	high	o	502.63	1298.82	4
00393	high	u	419.86	866.96	5
00393	high	ɤ	456.19	1362.78	14
00393	high	ɘ	412.90	1993.51	24
00393	high	a	616.64	1882.63	28
00393	high	ɑ	693.98	1338.12	23
00393	high	o	511.15	1185.34	4
00393	high	y	394.93	1189.54	2
00393	high	ɵ	424.40	1896.41	6
00393	high	i	375.59	2407.74	2
00394	high	i	423.03	2614.02	122
00394	high	ɑ	780.37	1532.28	1472
00394	high	o	552.48	1392.28	243
00394	high	ɤ	549.95	1566.10	873
00394	high	u	456.06	1062.76	460
00394	high	ɘ	483.12	2100.55	1338
00394	high	a	684.91	1939.23	936
00394	high	ɵ	454.56	1841.69	257
00394	high	y	433.59	1188.17	192
00395	high	ɘ	452.74	2303.07	71
00395	high	a	622.11	2164.95	66
00395	high	u	468.86	929.27	19
00395	high	ɑ	701.26	1503.84	102
00395	high	ɤ	538.61	1571.41	52
00395	high	o	536.64	1435.43	10
00395	high	ɵ	377.30	1979.86	23
00395	high	i	391.16	2663.29	6
00395	high	y	396.39	1208.87	7
00396	high	ɑ	712.56	1354.94	17
00396	high	ɤ	620.09	1338.06	12
00396	high	ɘ	381.80	2344.28	2
00396	high	a	654.83	1833.96	6
00396	high	u	482.69	890.71	4
00396	high	ɵ	410.76	1882.00	5
00396	high	i	376.45	2818.34	1
00397	high	ɘ	468.76	2029.34	32
00397	high	u	440.83	1097.83	17
00397	high	ɑ	711.08	1448.08	58
00397	high	ɤ	490.92	1432.55	32
00397	high	ɵ	468.95	1797.44	6
00397	high	a	630.46	1846.47	23
00397	high	y	367.01	1147.55	3
00397	high	i	383.44	2798.67	3
00397	high	o	533.96	1179.40	6
00398	high	ɑ	672.79	1256.75	8
00398	high	i	485.93	2226.90	3
00398	high	ɘ	518.90	1908.06	17
00398	high	a	620.90	1788.40	12
00398	high	u	505.65	1017.98	4
00398	high	ɤ	645.06	1609.29	1
00398	high	ɵ	453.31	1701.84	6
00398	high	y	413.40	1122.51	5
00399	high	ɵ	510.03	1970.42	30
00399	high	ɑ	788.84	1367.28	142
00399	high	a	723.85	1926.50	76
00399	high	ɘ	518.84	2116.73	120
00399	high	o	578.40	1253.08	20
00399	high	ɤ	623.63	1389.00	76
00399	high	y	470.41	1097.13	20
00399	high	i	465.31	2416.01	15
00399	high	u	508.92	999.44	35
00400	high	ɘ	557.69	1738.37	5462
00400	high	ɑ	766.64	1324.15	6998
00400	high	ɤ	634.63	1322.84	4132
00400	high	u	536.07	1042.92	1815
00400	high	i	483.10	1976.84	473
00400	high	ɵ	527.53	1832.69	1018
00400	high	a	678.98	1598.50	3820
00400	high	o	614.56	1312.15	1091
00400	high	y	507.09	1200.08	749
00402	high	ɑ	767.38	1367.36	390
00402	high	ɤ	590.63	1378.04	238
00402	high	y	453.70	1078.12	43
00402	high	a	708.99	1686.42	260
00402	high	ɘ	499.56	1792.30	318
00402	high	u	462.90	981.94	131
00402	high	o	560.20	1221.36	60
00402	high	ɵ	478.54	1714.47	56
00402	high	i	458.36	2059.65	19
00403	high	ɘ	395.15	1795.55	11
00403	high	a	508.09	1856.78	10
00403	high	ɑ	659.29	1464.64	7
00403	high	ɤ	558.27	1547.10	2
00403	high	i	284.73	2697.04	3
00403	high	u	469.51	1153.17	2
00403	high	ɵ	530.43	1808.99	2
00404	high	a	663.72	1943.03	1187
00404	high	ɘ	477.88	2080.97	1535
00404	high	o	528.28	1388.88	252
00404	high	ɑ	805.39	1506.22	1784
00404	high	ɵ	461.25	1919.93	312
00404	high	i	430.36	2726.25	138
00404	high	u	455.71	1002.88	510
00404	high	ɤ	556.47	1584.88	1066
00404	high	y	428.41	1093.52	236
00405	high	ɑ	755.60	1609.42	48
00405	high	ɘ	525.50	2067.46	58
00405	high	y	482.31	1189.56	7
00405	high	i	547.68	2209.70	6
00405	high	u	504.73	1178.88	11
00405	high	a	662.11	1966.66	42
00405	high	ɤ	595.26	1695.24	21
00405	high	ɵ	543.50	1945.78	3
00405	high	o	644.76	1572.81	7
00406	high	ɑ	733.18	1439.94	27
00406	high	o	555.36	1154.98	5
00406	high	ɤ	632.76	1523.60	19
00406	high	a	670.23	1857.39	27
00406	high	ɘ	500.82	2089.68	28
00406	high	u	465.16	899.64	7
00406	high	i	429.60	2622.85	2
00406	high	y	394.18	1146.82	7
00406	high	ɵ	464.31	1792.94	5
00407	high	ɑ	763.64	1491.13	25
00407	high	u	459.11	1035.66	5
00407	high	ɤ	602.93	1405.75	14
00407	high	ɘ	454.32	2021.66	16
00407	high	a	592.39	1862.05	17
00407	high	ɵ	363.12	2122.42	1
00407	high	o	553.76	1439.23	3
00407	high	i	377.27	2240.77	1
00407	high	y	431.96	1061.62	2
00409	high	ɑ	712.65	1424.56	3967
00409	high	ɵ	468.61	1840.57	572
00409	high	y	445.47	1106.26	490
00409	high	ɘ	496.22	2045.13	3149
00409	high	a	665.05	1874.78	2636
00409	high	o	558.25	1344.74	698
00409	high	u	475.99	1018.69	1063
00409	high	ɤ	572.98	1462.77	2231
00409	high	i	427.00	2480.77	284
00410	high	ɘ	417.85	2129.43	11
00410	high	ɑ	748.93	1344.04	13
00410	high	ɤ	587.75	1448.28	7
00410	high	ɵ	468.78	1773.21	3
00410	high	u	477.75	1003.65	1
00410	high	y	467.36	1412.20	1
00410	high	a	586.16	1866.22	9
00410	high	i	471.92	2418.81	1
00411	high	u	516.66	1068.40	21
00411	high	ɤ	654.79	1429.79	35
00411	high	ɘ	511.89	1867.40	68
00411	high	a	685.03	1730.18	51
00411	high	ɑ	842.33	1402.20	99
00411	high	o	603.49	1223.49	15
00411	high	y	497.19	1251.05	5
00411	high	ɵ	491.52	1670.88	12
00411	high	i	409.40	2250.18	6
00412	high	ɵ	485.13	1918.12	12
00412	high	u	528.45	1270.53	10
00412	high	ɑ	763.00	1524.94	56
00412	high	ɘ	504.27	2111.39	68
00412	high	i	392.02	2476.12	6
00412	high	a	672.49	1984.02	36
00412	high	ɤ	570.96	1568.89	38
00412	high	y	445.44	1301.57	6
00412	high	o	553.72	1473.70	7
00414	high	a	595.96	1867.59	106
00414	high	ɑ	700.75	1384.45	152
00414	high	u	461.31	1031.42	43
00414	high	ɤ	506.02	1373.26	89
00414	high	ɘ	461.20	2077.92	118
00414	high	y	412.24	985.04	19
00414	high	ɵ	445.07	1661.05	26
00414	high	i	404.38	2493.09	10
00414	high	o	505.06	1218.32	43
00415	high	u	426.92	1092.89	4
00415	high	ɑ	708.66	1284.43	13
00415	high	ɘ	455.68	2040.34	14
00415	high	ɤ	554.64	1537.58	9
00415	high	a	659.72	1947.76	5
00415	high	o	515.64	1596.86	3
00415	high	i	377.17	2197.18	2
00415	high	ɵ	451.90	1888.63	3
00415	high	y	419.92	1005.27	1
00416	high	ɑ	706.12	1550.09	184
00416	high	ɤ	547.81	1605.09	117
00416	high	o	533.59	1262.19	32
00416	high	y	407.90	1103.21	28
00416	high	ɘ	477.28	2096.48	156
00416	high	u	444.39	1006.87	50
00416	high	ɵ	456.48	1930.60	29
00416	high	a	639.23	1962.09	106
00416	high	i	410.19	2751.40	19
00419	high	ɘ	488.43	1920.42	14
00419	high	a	637.51	2077.98	13
00419	high	o	605.08	1195.19	3
00419	high	ɑ	738.69	1351.98	16
00419	high	ɤ	565.17	1544.67	11
00419	high	u	497.13	940.70	5
00419	high	ɵ	517.72	1972.67	8
00421	high	ɘ	532.76	2475.62	7
00421	high	a	869.52	2106.38	1
00421	high	u	502.78	1131.04	4
00421	high	ɑ	889.32	1388.55	5
00421	high	ɤ	574.81	1785.44	3
00421	high	o	680.97	1295.06	1
00422	high	ɘ	484.39	2097.21	14
00422	high	a	676.55	1868.37	9
00422	high	u	502.23	1200.33	6
00422	high	ɑ	796.46	1552.35	17
00422	high	ɤ	612.96	1723.51	13
00422	high	y	456.65	1118.65	4
00422	high	o	558.31	1173.02	3
00422	high	ɵ	457.33	1937.94	1
00423	high	ɘ	445.41	2214.77	27
00423	high	ɑ	804.05	1538.83	32
00423	high	ɵ	412.45	2043.17	3
00423	high	o	595.62	1393.33	4
00423	high	ɤ	554.84	1580.68	27
00423	high	u	443.49	1056.84	12
00423	high	a	593.71	2048.40	26
00423	high	i	322.62	2924.82	2
00423	high	y	349.98	844.43	1
00424	high	ɑ	740.85	1569.90	12
00424	high	ɘ	546.10	1819.03	13
00424	high	a	643.98	1704.93	17
00424	high	u	455.55	945.65	2
00424	high	ɤ	577.15	1505.29	4
00424	high	y	392.61	1325.04	3
00424	high	i	516.34	2624.20	2
00424	high	o	596.88	1307.84	1
00426	high	ɤ	568.25	1537.09	292
00426	high	ɑ	767.36	1485.46	480
00426	high	ɘ	462.75	2182.76	492
00426	high	a	659.15	2109.02	319
00426	high	y	424.37	1146.70	57
00426	high	u	460.40	1008.48	155
00426	high	o	544.63	1337.49	54
00426	high	i	396.32	2457.49	51
00426	high	ɵ	439.48	2092.02	78
00427	high	ɑ	798.89	1495.89	11
00427	high	ɘ	511.63	1889.70	8
00427	high	ɤ	525.50	1311.11	6
00427	high	y	445.48	1078.88	1
00427	high	ɵ	605.54	1614.66	1
00427	high	a	676.75	2012.57	2
00427	high	u	529.76	955.82	3
00428	high	u	450.50	963.83	7
00428	high	ɑ	717.61	1378.26	19
00428	high	ɘ	500.05	2124.90	5
00428	high	a	644.27	1677.12	4
00428	high	y	416.31	1189.56	1
00428	high	ɤ	542.71	1363.20	11
00428	high	i	497.94	2401.29	3
00428	high	ɵ	391.68	1853.01	1
00428	high	o	617.25	1350.07	4
00429	high	u	460.28	986.88	569
00429	high	ɘ	446.27	1941.19	1619
00429	high	ɵ	424.01	1689.46	338
00429	high	a	614.53	1767.31	1250
00429	high	o	507.31	1206.89	271
00429	high	ɑ	703.53	1365.65	2087
00429	high	ɤ	520.34	1407.81	1280
00429	high	y	416.99	1069.29	216
00429	high	i	407.50	2342.84	165
00430	high	a	579.60	1991.29	9
00430	high	ɘ	440.24	2132.27	19
00430	high	i	408.45	2887.46	1
00430	high	ɤ	478.84	1382.02	13
00430	high	ɑ	633.54	1322.12	20
00430	high	u	525.35	1052.73	2
00430	high	y	439.38	880.70	2
00430	high	o	474.91	948.73	1
00431	high	ɑ	662.54	1364.36	16
00431	high	u	447.93	936.32	5
00431	high	a	517.95	1966.53	13
00431	high	ɘ	402.48	1952.79	7
00431	high	i	303.45	2657.51	1
00431	high	o	576.19	1113.41	4
00431	high	y	414.05	1276.56	2
00431	high	ɤ	523.28	1436.51	6
00431	high	ɵ	447.29	1837.67	2
00432	high	i	398.69	2550.83	36
00432	high	ɘ	467.05	2131.64	283
00432	high	a	631.74	1945.84	199
00432	high	ɑ	785.37	1469.58	309
00432	high	u	466.53	1066.03	97
00432	high	ɤ	559.66	1546.14	197
00432	high	ɵ	427.32	1954.85	65
00432	high	y	434.08	1231.07	37
00432	high	o	514.79	1374.32	43
00434	high	a	646.63	1854.39	1696
00434	high	ɘ	444.57	2062.48	2164
00434	high	ɤ	538.61	1431.24	1577
00434	high	ɑ	738.91	1393.33	2846
00434	high	u	441.08	990.00	703
00434	high	i	392.74	2449.84	192
00434	high	o	508.69	1283.22	350
00434	high	y	389.93	1124.41	302
00434	high	ɵ	413.88	1811.09	453
00435	high	a	574.85	1674.39	15
00435	high	ɘ	448.69	1803.54	15
00435	high	u	501.43	871.01	4
00435	high	ɑ	660.92	1231.10	8
00435	high	ɤ	500.94	1506.51	4
00435	high	o	618.22	1153.17	1
00435	high	y	419.70	1243.68	2
00435	high	ɵ	372.89	2059.44	1
00435	high	i	348.80	2003.66	1
00436	high	ɑ	756.34	1512.13	25
00436	high	ɤ	591.90	1581.20	13
00436	high	ɘ	520.78	2091.91	16
00436	high	ɵ	543.36	1854.46	2
00436	high	a	648.18	1918.37	11
00436	high	o	479.65	1713.20	2
00436	high	i	547.57	2389.99	3
00436	high	u	474.40	1165.80	5
00436	high	y	430.09	1486.56	3
00437	high	ɑ	765.37	1323.89	12
00437	high	ɤ	578.53	1282.18	3
00437	high	o	482.98	1001.74	3
00437	high	i	394.92	2346.96	3
00437	high	a	727.01	1802.04	8
00437	high	u	497.88	929.52	5
00437	high	ɘ	433.31	2362.62	5
00437	high	ɵ	454.59	1631.53	4
00438	high	ɘ	508.51	2079.39	73
00438	high	ɑ	791.64	1435.89	81
00438	high	ɤ	593.32	1473.44	62
00438	high	ɵ	489.66	1837.77	15
00438	high	a	679.29	1789.42	48
00438	high	y	446.26	1089.94	7
00438	high	o	557.22	1166.87	8
00438	high	i	476.79	2315.93	4
00438	high	u	510.36	1082.07	21
00440	high	i	337.24	1953.09	1
00440	high	ɘ	545.19	1954.43	7
00440	high	a	627.85	1653.99	5
00440	high	ɑ	763.40	1220.52	16
00440	high	ɵ	437.93	1937.22	2
00440	high	u	523.22	1245.66	4
00440	high	ɤ	613.52	1546.19	5
00440	high	o	581.88	1188.86	4
00440	high	y	509.80	1022.83	1
00441	high	ɘ	579.98	1966.39	14
00441	high	ɑ	707.50	1173.28	29
00441	high	y	428.49	900.73	5
00441	high	ɵ	531.81	1421.93	3
00441	high	a	708.49	1658.45	13
00441	high	ɤ	577.93	1129.65	16
00441	high	o	535.79	1231.18	8
00441	high	u	461.91	883.31	7
00442	high	ɘ	396.26	1864.24	124
00442	high	a	474.46	1653.84	40
00442	high	ɤ	403.92	1407.18	83
00442	high	ɑ	595.45	1364.63	65
00442	high	y	353.43	1201.55	15
00442	high	u	371.37	953.28	24
00442	high	o	444.44	1314.53	12
00442	high	i	322.52	2097.84	12
00442	high	ɵ	352.77	1730.21	21
00443	high	ɘ	472.37	1936.47	12
00443	high	a	605.16	2006.47	5
00443	high	u	465.85	1332.87	1
00443	high	ɤ	608.05	1500.24	10
00443	high	ɑ	793.24	1525.18	12
00443	high	ɵ	411.41	1953.64	1
00443	high	o	620.94	1422.04	3
00443	high	i	415.96	2350.93	2
00444	high	ɵ	470.47	1672.02	9
00444	high	a	713.38	1712.54	43
00444	high	ɘ	528.24	1916.65	58
00444	high	ɑ	771.95	1393.09	68
00444	high	ɤ	594.17	1490.21	38
00444	high	u	491.45	1036.14	20
00444	high	y	415.77	1065.38	12
00444	high	o	592.75	1274.68	10
00444	high	i	406.39	2475.30	6
00445	high	ɑ	795.33	1451.72	1670
00445	high	a	698.03	2039.32	909
00445	high	ɘ	471.56	2194.94	1317
00445	high	ɤ	570.28	1566.51	898
00445	high	i	384.59	2777.85	143
00445	high	u	447.78	928.06	433
00445	high	o	537.96	1322.34	255
00445	high	ɵ	459.18	2001.24	279
00445	high	y	431.80	974.17	198
00446	high	ɘ	464.32	1745.88	70
00446	high	a	553.58	1431.02	47
00446	high	u	445.18	870.01	26
00446	high	ɑ	600.89	1114.58	107
00446	high	y	417.79	928.20	14
00446	high	ɵ	432.58	1636.76	12
00446	high	ɤ	510.52	1232.27	66
00446	high	i	420.81	2492.43	10
00446	high	o	488.40	1018.63	10
00447	high	ɵ	428.02	1898.97	54
00447	high	ɘ	454.85	2115.30	387
00447	high	a	649.52	1933.82	258
00447	high	o	495.70	1307.48	73
00447	high	ɑ	751.62	1387.46	456
00447	high	u	454.42	977.96	113
00447	high	ɤ	533.34	1438.59	257
00447	high	y	414.08	1133.47	59
00447	high	i	403.95	2544.19	28
00449	high	o	572.91	1361.53	263
00449	high	ɑ	772.31	1443.14	2000
00449	high	ɤ	584.83	1491.09	1128
00449	high	ɵ	494.79	1911.74	297
00449	high	ɘ	518.25	2089.75	1555
00449	high	a	685.50	1846.73	1191
00449	high	u	496.27	1001.43	527
00449	high	y	470.45	1079.57	208
00449	high	i	453.97	2608.17	151
00450	high	ɘ	485.84	1978.22	1755
00450	high	u	446.07	988.47	528
00450	high	i	407.70	2517.36	155
00450	high	ɑ	731.00	1405.11	2038
00450	high	y	421.34	1056.24	253
00450	high	a	674.28	1793.69	1294
00450	high	o	541.44	1322.63	281
00450	high	ɤ	570.68	1420.84	1113
00450	high	ɵ	453.60	1765.72	249
00451	high	ɘ	484.62	2176.85	8518
00451	high	ɑ	754.31	1381.38	10042
00451	high	ɤ	541.53	1497.56	5941
00451	high	u	451.23	937.88	2930
00451	high	o	543.73	1210.27	1605
00451	high	i	414.66	2745.45	846
00451	high	a	676.04	1967.86	6129
00451	high	y	412.63	1016.74	1277
00451	high	ɵ	462.99	1888.63	1540
00452	high	y	367.75	1021.84	3
00452	high	ɘ	504.92	2048.82	11
00452	high	ɑ	811.92	1183.93	4
00452	high	ɤ	608.77	1381.16	5
00452	high	a	672.31	1677.16	9
00455	high	a	587.99	1912.95	21
00455	high	ɘ	470.31	2012.33	31
00455	high	ɵ	384.04	1867.67	3
00455	high	ɑ	773.96	1483.74	24
00455	high	ɤ	517.80	1516.53	12
00455	high	y	469.47	1030.18	2
00455	high	u	445.56	1147.99	2
00455	high	o	627.69	1312.76	7
00455	high	i	445.84	2755.86	2
00456	high	a	692.32	1638.13	11
00456	high	ɑ	809.43	1442.38	22
00456	high	ɤ	632.94	1348.42	5
00456	high	ɘ	503.89	2073.17	14
00456	high	u	454.89	934.71	8
00456	high	y	467.92	1224.62	2
00456	high	ɵ	399.81	1866.92	1
00456	high	o	541.47	1451.35	6
00456	high	i	518.50	2230.51	1
00457	high	u	429.92	927.85	12
00457	high	ɤ	494.56	1694.57	17
00457	high	ɑ	739.85	1484.27	36
00457	high	ɘ	418.76	2282.02	16
00457	high	a	606.26	2090.19	21
00457	high	o	467.68	1459.38	2
00457	high	ɵ	436.65	1886.49	1
00457	high	i	504.77	2536.87	3
00457	high	y	420.94	876.27	2
00458	high	i	365.55	2506.18	4
00458	high	ɘ	432.04	2142.82	33
00458	high	y	439.51	1078.86	3
00458	high	a	589.86	2105.18	27
00458	high	ɑ	756.59	1517.45	32
00458	high	ɤ	503.51	1502.35	19
00458	high	o	508.00	1431.49	5
00458	high	u	441.63	1025.85	9
00458	high	ɵ	434.22	1733.66	1
00460	high	ɑ	750.54	1434.00	61
00460	high	u	455.92	953.95	16
00460	high	ɤ	509.87	1506.02	33
00460	high	i	507.07	2336.73	3
00460	high	ɘ	494.30	2204.01	32
00460	high	y	450.35	960.95	7
00460	high	ɵ	433.33	2068.93	2
00460	high	a	659.69	1802.99	24
00460	high	o	525.69	1087.64	4
00461	high	u	469.37	980.01	51
00461	high	ɑ	681.19	1318.21	165
00461	high	a	593.20	2004.21	150
00461	high	ɘ	450.20	2097.05	163
00461	high	ɵ	423.20	1860.01	34
00461	high	ɤ	516.45	1396.08	90
00461	high	o	519.69	1256.94	24
00461	high	i	397.22	2307.93	11
00461	high	y	415.44	966.22	22
00462	high	u	504.48	1009.28	14
00462	high	ɑ	766.04	1460.67	47
00462	high	o	626.14	1392.42	5
00462	high	ɤ	619.10	1419.44	37
00462	high	ɵ	479.50	1759.71	11
00462	high	ɘ	541.31	1876.28	27
00462	high	a	643.70	1796.16	27
00462	high	i	398.75	2615.41	3
00462	high	y	444.73	1105.96	7
00463	high	u	441.45	946.59	105
00463	high	ɘ	462.86	2140.61	287
00463	high	a	714.56	1876.82	209
00463	high	ɤ	549.15	1437.66	214
00463	high	ɑ	828.48	1440.77	321
00463	high	ɵ	421.65	1772.63	56
00463	high	y	387.19	988.74	28
00463	high	o	496.13	1165.66	59
00463	high	i	377.14	2765.31	28
00468	high	ɑ	748.78	1279.55	17
00468	high	ɵ	409.75	1787.47	6
00468	high	ɘ	460.79	1975.71	17
00468	high	u	423.45	890.49	4
00468	high	ɤ	584.43	1590.99	13
00468	high	a	595.12	1866.84	12
00468	high	i	306.45	2447.77	1
00468	high	o	578.78	1288.57	5
00468	high	y	409.73	922.50	3
00470	high	ɵ	455.76	2058.23	11
00470	high	a	685.53	1967.62	17
